Object Number,Area,Aspect_Ratio,Diameter,Width,Length
1279,77.88888889,0.985673461,7.333912349,7.333333333,7.333333333
1280,47.22222222,0.726928132,5.386675916,4.333333333,6.666666667
1281,53.33333333,0.883307296,5.876771841,5.666666667,6
1282,51.44444444,0.798586886,5.705685572,5,6
1283,84.22222222,0.968544299,7.391584894,7,7.333333333
1284,56.33333333,0.960101309,6.08968127,5.666666667,6.333333333
1285,52.77777778,0.671494145,6.043016359,5,7.333333333
1286,54.55555556,0.791877389,6.054716304,5.333333333,6.666666667
1287,68.22222222,0.925098581,6.613375111,6.333333333,6.666666667
1288,63.66666667,0.818572057,6.581193046,6,7
1289,54,0.96468376,5.972335373,5.666666667,6
1290,40.44444444,0.786802583,4.876391412,4.666666667,5.333333333
1291,51,0.96746968,5.718075783,5.333333333,6
1292,63.44444444,0.813042921,6.645401328,6,7
1293,72.66666667,0.91094699,7.058545989,6.666666667,7.333333333
1294,53.55555556,0.68652365,5.936679321,5,7.333333333
1295,54.55555556,0.700034062,6.461821023,5.666666667,6.666666667
1296,49.11111111,0.642227544,5.567573696,4,7.333333333
1297,59.66666667,0.91550923,6.428880344,5.666666667,6.666666667
1298,56.22222222,0.821293767,6.135991301,5.666666667,6.666666667
1299,62.11111111,0.702223389,6.216203742,5,7.333333333
1300,63.44444444,0.869189354,6.559650622,6.333333333,6.666666667
1301,45.88888889,0.761731175,5.425947463,4.666666667,6.333333333
1302,77.33333333,0.853428886,7.236770148,6.333333333,8
1303,55.77777778,0.750414678,6.078048631,5.333333333,7
1304,54.66666667,0.802633526,6.031293716,5.666666667,6.333333333
1305,50.66666667,0.747289203,5.718075783,4.666666667,7
1306,78,0.928316619,7.187706734,6.666666667,7.333333333
1307,59.22222222,0.928103801,6.181954425,5.666666667,6.333333333
1308,54.88888889,0.895070644,6.08968127,6,6
1309,71,0.815342619,7.038464736,6.333333333,7.666666667
1310,62.22222222,0.938901451,6.439879292,5.666666667,6.666666667
1311,54.77777778,0.735346868,5.900807818,4.666666667,7
1312,45.66666667,0.683412386,5.425947463,4.333333333,7
1313,72.22222222,0.784581752,7.177853807,6,8
1314,60.77777778,0.981238951,6.494594628,6.333333333,6.333333333
1315,47.66666667,0.646801092,5.605578053,4.333333333,7.666666667
1316,65,0.885211875,6.591937858,6,7.333333333
1317,75.44444444,0.959758587,7.285503158,7,7.333333333
1318,57.88888889,0.781604089,6.439879292,5.666666667,7
1319,66.11111111,0.849423621,6.538037216,6,7.333333333
1320,47.33333333,0.808523063,5.529308131,5,6
1321,65.44444444,0.867319532,6.792860829,6.333333333,7.333333333
1322,53.22222222,0.728159236,6.238932168,5,6.666666667
1323,66.55555556,0.859436175,6.834407766,6,7.333333333
1324,69.33333333,0.918552582,6.885988934,6.666666667,7.333333333
1325,43,0.690816213,5.172194153,4,6.666666667
1326,95.77777778,0.931910993,7.846727042,7.333333333,8
1327,66.77777778,0.825672099,6.782434329,6.666666667,7
1328,79.33333333,0.920495794,7.236770148,6.666666667,7.333333333
1329,82.77777778,0.930983641,7.401153293,7,7.666666667
1330,60.55555556,0.758945038,6.373600897,6,6.666666667
1331,61.66666667,0.764442139,6.384695076,6,6.666666667
1332,39.66666667,0.471535146,5.791860457,4,8.666666667
1333,50.55555556,0.752186297,5.680824078,4.666666667,7
1334,76.11111111,0.923621254,7.217184808,6.666666667,8
1335,51.33333333,0.839107645,5.580270574,5,6
1336,58.22222222,0.949693834,6.450859486,6,6.333333333
1337,60,0.896069288,6.351354404,5.666666667,6.666666667
1338,57.77777778,0.647014371,6.351354404,5,8.333333333
1339,56.33333333,0.91608926,6.054716304,5.333333333,6.666666667
1340,52.88888889,0.965980953,5.742776009,5.333333333,5.666666667
1341,54.44444444,0.782096013,5.924746285,4.666666667,6.666666667
1342,74.88888889,0.932510872,7.236770148,7,7.666666667
1343,58.88888889,0.891193113,6.384695076,6,6.666666667
1344,64,0.845808573,6.65604249,5.666666667,7.333333333
1345,78.33333333,0.795891975,7.246542969,6,8.666666667
1346,71.88888889,0.885868592,7.048512514,6.666666667,7.333333333
1347,40.66666667,0.713262821,4.876391412,4,6
1348,58.88888889,0.738331663,6.362487373,5,7.666666667
1349,57.77777778,0.892261591,5.995988279,5.333333333,6.333333333
1350,51.44444444,0.67639364,5.791860457,4.666666667,7.333333333
1351,52.44444444,0.672808267,5.840532409,4.666666667,7.666666667
1352,81.66666667,0.952717443,7.401153293,7,7.333333333
1353,47.22222222,0.67145837,6.08968127,5,7
1354,55.66666667,0.799809409,6.317837788,5.333333333,7.333333333
1355,44.77777778,0.785165579,5.32057923,5.333333333,5.333333333
1356,61.44444444,0.990438152,6.4836885,6.333333333,6.666666667
1357,61,0.883684827,6.439879292,6,6.666666667
1358,81.66666667,0.872589719,7.505600645,7,8.333333333
1359,63,0.730610421,6.645401328,6,7.333333333
1360,71.33333333,0.832438215,6.813665965,6,7.333333333
1361,68.33333333,0.863079035,6.926977325,6,7.666666667
1362,86.88888889,0.983927992,7.410709337,7.333333333,7.333333333
1363,82.11111111,0.95427676,7.429784554,6.666666667,7.333333333
1364,47.33333333,0.576070637,5.948588419,4.666666667,8.333333333
1365,62.11111111,0.722609979,6.834407766,5.666666667,7
1366,75.22222222,0.876903242,7.372410841,7,7.666666667
1367,75,0.910679933,7.177853807,6.666666667,7.333333333
1368,67.77777778,0.952837093,6.80327135,6.666666667,7
1369,52.88888889,0.791751116,5.779628426,5,6.666666667
1370,45.66666667,0.771398493,5.280524111,4.333333333,6
1371,65.66666667,0.934098844,6.548852835,6.333333333,6.666666667
1372,48.88888889,0.709678968,5.554847796,4.333333333,6.666666667
1373,77.55555556,0.984245967,7.343555894,7.333333333,7.333333333
1374,52.88888889,0.940542045,5.888802093,6,6
1375,52.55555556,0.742350506,5.852637153,5,7
1376,47.88888889,0.736853266,5.542092676,4.333333333,6.666666667
1377,72.88888889,0.86527188,7.158107267,6.666666667,7.666666667
1378,55.11111111,0.742615913,5.888802093,4.666666667,7
1379,52.33333333,0.812282321,5.705685572,5,6
1380,48.88888889,0.78207489,6.11288014,5.333333333,6.666666667
1381,47.88888889,0.899628587,5.373521621,5.333333333,5.333333333
1382,61.44444444,0.95279142,6.362487373,6,6.333333333
1383,65.33333333,0.92014761,6.4836885,6,6.666666667
1384,50.66666667,0.90756735,5.705685572,5.333333333,6.333333333
1385,51.66666667,0.796644886,5.828402526,5,7
1386,52.22222222,0.968679346,5.828402526,5.666666667,5.666666667
1387,59.44444444,0.948933474,6.284142412,6,6.333333333
1388,50,0.956753133,5.630771789,5.333333333,5.666666667
1389,48.22222222,0.639105892,5.718075783,4.333333333,7.333333333
1390,41.88888889,0.634534824,5.253651041,4,7
1391,50.22222222,0.811690723,5.80406671,5.333333333,6
1392,67.33333333,0.891923792,6.761533095,6.333333333,7
1393,53.44444444,0.78684636,5.779628426,5,6.333333333
1394,65.55555556,0.942863731,6.65604249,6.333333333,7
1395,86.33333333,0.961788207,7.561963895,7.333333333,7.666666667
1396,64,0.973899008,6.581193046,6.333333333,6.666666667
1397,89.22222222,0.990203674,7.515023876,7.333333333,7.666666667
1398,54.55555556,0.864754092,6.019548245,5.666666667,6
1399,64.88888889,0.908517922,6.875703657,6.333333333,7.666666667
1400,68.44444444,0.881585695,6.865402972,6.333333333,7.333333333
1401,61.77777778,0.86353165,6.548852835,6,7.333333333
1402,56.22222222,0.912096387,6.066393685,5.666666667,6
1403,44.88888889,0.827981284,5.240162826,4.666666667,5.666666667
1404,69.55555556,0.850580416,6.74056705,6,7.333333333
1405,67,0.934501809,6.602665185,6,7
1406,50.33333333,0.683702179,5.630771789,4.333333333,7.333333333
1407,55.77777778,0.73893497,6.11288014,5.333333333,7.333333333
1408,65.66666667,0.752839779,6.771991776,6.333333333,7.333333333
1409,49.88888889,0.59709978,5.655853302,3.666666667,8
1410,42.44444444,0.699354991,5.089433707,4,6.333333333
1411,49.88888889,0.705492218,5.742776009,4.666666667,7
1412,78.22222222,0.918399868,7.410709337,7,7.666666667
1413,37.11111111,0.650287322,5.005305041,4.333333333,6.666666667
1414,50.33333333,0.870388446,5.705685572,5,6.333333333
1415,96,0.943013608,7.927484507,7.666666667,8.333333333
1416,64.55555556,0.938170078,6.65604249,6.333333333,6.666666667
1417,60.55555556,0.745355731,6.317837788,5.333333333,7.333333333
1418,68.22222222,0.751656549,6.885988934,6,7.666666667
1419,48.33333333,0.865459716,5.451971341,5,6
1420,74.66666667,0.942318596,7.138306102,6.666666667,7.333333333
1421,44.33333333,0.741592857,5.32057923,4.333333333,6.333333333
1422,62.22222222,0.889712448,6.602665185,6,7
1423,60.88888889,0.77788288,6.80327135,6.333333333,6.333333333
1424,57.66666667,0.93223815,6.317837788,6,6.666666667
1425,69.66666667,0.83914581,6.885988934,6,7.666666667
1426,63.88888889,0.837197021,6.677273939,6,7.333333333
1427,54.33333333,0.848180375,5.960473722,5.333333333,6.666666667
1428,44.11111111,0.698238993,5.253651041,4.333333333,6.666666667
1429,70.44444444,0.896062913,6.875703657,6.333333333,7.333333333
1430,52.77777778,0.728133323,5.972335373,5.333333333,6.666666667
1431,46.11111111,0.582758399,6.043016359,4.333333333,7.666666667
1432,61,0.792850534,6.317837788,6,6.666666667
1433,46,0.943288761,5.767370452,5.333333333,6
1434,58.66666667,0.942905944,6.4836885,6.333333333,6.666666667
1435,52.66666667,0.920239964,5.876771841,5.333333333,6.333333333
1436,72.55555556,0.875954069,6.988009142,6.333333333,7.333333333
1437,45.22222222,0.573789193,5.185859155,3.333333333,7.333333333
1438,106.5555556,0.917386362,8.446157684,8.333333333,8.666666667
1439,64.44444444,0.982092371,6.494594628,6.333333333,6.666666667
1440,52.55555556,0.928467077,5.948588419,5.666666667,6.333333333
1441,72.66666667,0.937934648,7.048512514,6.666666667,7.333333333
1442,61.88888889,0.863946811,6.548852835,5.666666667,7
1443,79.55555556,0.966437863,7.295210695,7,7.333333333
1444,49.66666667,0.919815287,5.630771789,5,6
1445,73.22222222,0.760189683,6.998129363,6,8.666666667
1446,86.22222222,0.935014158,7.524435306,7,8
1447,50.22222222,0.750354974,5.516493958,4.333333333,6.666666667
1448,63.33333333,0.850074213,6.602665185,6,7.333333333
1449,52.77777778,0.966372549,5.730439204,5.333333333,5.666666667
1450,56.88888889,0.739399559,6.159015739,6,6.333333333
1451,61.55555556,0.882989251,6.472763996,6,6.666666667
1452,73.22222222,0.818195965,7.128384894,6.333333333,8
1453,64.22222222,0.886171218,6.450859486,6.333333333,6.666666667
1454,87.88888889,0.965446925,7.372410841,7.333333333,7.666666667
1455,46.77777778,0.783818515,5.451971341,5,6
1456,90.55555556,0.945298835,7.746880293,7.333333333,8.333333333
1457,67.22222222,0.948593982,6.677273939,6.333333333,7.333333333
1458,50.22222222,0.715137625,5.767370452,5,6.666666667
1459,57.22222222,0.951770735,6.124446622,6,6
1460,73.22222222,0.889381636,6.977874243,7,7
1461,87.77777778,0.981958797,7.401153293,7.333333333,7.666666667
1462,57.77777778,0.731439961,6.078048631,5,7.333333333
1463,71.11111111,0.817103807,7.018326026,6.333333333,7.666666667
1464,64.11111111,0.975649236,6.666666667,6.333333333,6.333333333
1465,50.44444444,0.763971131,6.261578094,5.666666667,6
1466,56.44444444,0.962373977,6.066393685,5.666666667,6.333333333
1467,52.88888889,0.850008801,5.840532409,5.333333333,6
1468,55.11111111,0.656694068,6.135991301,5,7.666666667
1469,86.77777778,0.509920809,7.971996281,6.333333333,12
1470,29.77777778,0.506942442,4.919737966,4,5.666666667
1471,61.11111111,0.826701798,6.439879292,5.666666667,7
1472,62.11111111,0.743292001,6.450859486,5.666666667,7.333333333
1473,55.88888889,0.874414942,6.101291731,5.333333333,6.666666667
1474,68.66666667,0.889630607,6.634743099,6.333333333,7
1475,68.22222222,0.887051046,6.834407766,6.333333333,7.333333333
1476,61.77777778,0.535356461,6.39577001,7.333333333,12.33333333
1477,61.55555556,0.920880812,6.65604249,6.333333333,6.666666667
1478,46.88888889,0.747866575,5.668352441,4.666666667,6.666666667
1479,47.44444444,0.74546703,5.451971341,4.333333333,6.666666667
1480,48.55555556,0.609498341,5.386675916,4,7.333333333
1481,73.55555556,0.983951343,7.098538071,7,7
1482,62.88888889,0.78556392,6.624067721,6,7
1483,57.22222222,0.717657563,6.719535589,6,7.333333333
1484,64.66666667,0.866918448,6.677273939,6,7
1485,71.44444444,0.97529379,6.865402972,6.666666667,7
1486,63.44444444,0.693083152,6.581193046,5.333333333,8
1487,51,0.886615264,5.630771789,5,5.666666667
1488,59.22222222,0.682410945,6.159015739,4.666666667,7.333333333
1489,55.88888889,0.798747156,6.078048631,5.333333333,7
1490,55.22222222,0.896492292,6.101291731,5.666666667,6.333333333
1491,71.44444444,0.848350105,7.058545989,6.333333333,7.666666667
1492,82.55555556,0.955318358,7.324256108,7,7.333333333
1493,64.33333333,0.947584333,6.4836885,6.333333333,6.333333333
1494,53,0.762698709,5.852637153,5.666666667,5.666666667
1495,65.44444444,0.894820986,6.613375111,6,7.333333333
1496,82.77777778,0.942248585,7.333912349,7,7.333333333
1497,60.88888889,0.742501493,6.181954425,5.333333333,7
1498,54,0.820488888,5.948588419,5,6.666666667
1499,43.77777778,0.644418305,5.32057923,4.333333333,7
1500,69.11111111,0.982741888,6.80327135,6.666666667,7
1501,70.33333333,0.949632973,6.855086808,6.333333333,7
1502,74,0.857010483,7.207372179,6.666666667,7.666666667
1503,49.55555556,0.747602114,5.630771789,5,6.333333333
1504,42.66666667,0.850715093,5.554847796,5.333333333,5.666666667
1505,59,0.896613047,6.181954425,6,6.333333333
1506,55.33333333,0.908591746,6.019548245,5.666666667,6
1507,50.88888889,0.737739196,5.567573696,4.333333333,6.666666667
1508,54.33333333,0.685967265,6.428880344,5.333333333,7.666666667
1509,62.55555556,0.706179195,6.428880344,5.333333333,7.333333333
1510,54.11111111,0.934860852,6.078048631,6,6
1511,53.66666667,0.712587163,5.984173512,4.666666667,7.666666667
1512,43.77777778,0.629819999,5.240162826,4,7.333333333
1513,70,0.852594015,6.824044746,6.333333333,7.666666667
1514,57,0.84799456,6.181954425,6,6.333333333
1515,42.44444444,0.609277661,5.373521621,4,7.333333333
1516,65,0.896429402,6.613375111,6,7
1517,50.88888889,0.768751947,5.668352441,4.666666667,6.666666667
1518,50.33333333,0.842863277,5.742776009,5.666666667,6
1519,50.44444444,0.655695048,5.705685572,4.333333333,7.666666667
1520,55.44444444,0.913087524,5.948588419,6,6
1521,50.77777778,0.834559566,5.668352441,5.333333333,6.333333333
1522,39.22222222,0.604259446,5.103320318,4,6.666666667
1523,59.44444444,0.949796639,6.317837788,6,6.333333333
1524,62.11111111,0.859391941,6.581193046,6.333333333,7
1525,47.11111111,0.95255216,5.280524111,5,5.333333333
1526,60,0.835878878,6.384695076,5.666666667,7
1527,55.66666667,0.757803495,5.995988279,5,7
1528,75.44444444,0.951786263,7.266049176,7,7.333333333
1529,59.44444444,0.79882206,6.384695076,5.333333333,7.333333333
1530,70.55555556,0.860087505,6.896258871,6.666666667,7
1531,52,0.922746265,5.779628426,5.333333333,5.666666667
1532,73.66666667,0.967918359,7.118449858,7,7.333333333
1533,62.88888889,0.888009528,6.645401328,6,6.666666667
1534,54.11111111,0.750319029,5.828402526,4.666666667,7
1535,60.88888889,0.769763594,6.494594628,5.666666667,7
1536,56.66666667,0.954419107,6.124446622,6,6.333333333
1537,58.33333333,0.9276191,6.284142412,5.666666667,6.333333333
1538,55.33333333,0.908271315,5.888802093,5.666666667,6
1539,59.11111111,0.858926066,6.101291731,5.666666667,6.333333333
1540,53.77777778,0.958866884,6.147514299,6,6.333333333
1541,69,0.955789483,6.698438094,6.666666667,6.666666667
1542,55.77777778,0.698757011,6.019548245,4.666666667,7.333333333
1543,64.22222222,0.911901309,6.527203676,6,6.666666667
1544,53,0.822544745,5.840532409,5.666666667,5.666666667
1545,57.33333333,0.852080969,5.984173512,5.333333333,6.333333333
1546,67.44444444,0.871583903,6.74056705,6,7.333333333
1547,57.22222222,0.678940416,6.284142412,6,6.666666667
1548,58.77777778,0.953051629,6.39577001,6.333333333,6.333333333
1549,49.55555556,0.679518425,5.580270574,4.333333333,7
1550,61.88888889,0.819494264,6.885988934,5.666666667,7.333333333
1551,74.77777778,0.908480023,7.266049176,7,7.666666667
1552,53.88888889,0.770924999,5.948588419,5,7
1553,64.11111111,0.916176664,6.74056705,6,7
1554,54,0.741335931,5.995988279,6,6
1555,75,0.848083147,7.078570273,6.333333333,8
1556,40.66666667,0.552041343,5.185859155,3.666666667,7.333333333
1557,67,0.925283997,6.613375111,6.333333333,7
1558,65.33333333,0.908961765,6.645401328,6.333333333,7
1559,49.88888889,0.77944752,5.705685572,5.666666667,6
1560,55,0.762071085,5.984173512,5,7.333333333
1561,56.11111111,0.782763608,6.078048631,5.333333333,6.666666667
1562,53,0.850074052,5.900807818,5.666666667,6
1563,51,0.876993114,5.705685572,5.333333333,5.333333333
1564,60.11111111,0.888818385,6.428880344,6,6.666666667
1565,59.22222222,0.920934564,6.193391908,5.666666667,6.666666667
1566,47.88888889,0.896517683,5.399798167,5,5.666666667
1567,60.55555556,0.879280802,6.450859486,6,6.666666667
1568,64.22222222,0.765531468,6.559650622,5.333333333,7.333333333
1569,64,0.804703891,6.687864388,6,7
1570,80.66666667,0.933477812,7.333912349,6.666666667,7.333333333
1571,53.88888889,0.653667847,5.852637153,4.333333333,7.666666667
1572,48.44444444,0.655916307,5.680824078,4.333333333,7.333333333
1573,52.44444444,0.932985728,5.730439204,5.333333333,5.666666667
1574,81.66666667,0.730813257,7.515023876,6,9.333333333
1575,71.22222222,0.493801124,6.624067721,5.666666667,11.66666667
1576,70.11111111,0.830820819,6.896258871,6,7.666666667
1577,62.22222222,0.791603495,6.687864388,6.333333333,7.333333333
1578,56.22222222,0.877219941,5.960473722,5.333333333,6.333333333
1579,56.44444444,0.914538062,6.054716304,5.666666667,6
1580,55.66666667,0.932898947,6.135991301,6,6.333333333
1581,68.22222222,0.857582834,6.926977325,6,7.666666667
1582,68.11111111,0.943289707,6.771991776,6.333333333,7
1583,51.88888889,0.870314981,5.718075783,5.333333333,6
1584,56.33333333,0.930217163,5.984173512,5.666666667,6
